startyear,cruiseseries,cruise,callsignal,platformname,missionid,n_stations,n_records,included,excluded_records,exclusion_reason
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1161,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1162,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1163,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1164,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1165,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1166,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1167,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1168,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1169,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1170,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1171,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1172,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1173,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1174,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1175,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1176,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1177,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1178,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1179,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1180,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1181,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1182,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1183,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1184,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1185,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1186,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1187,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1188,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1189,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1190,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1191,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1192,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1193,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1194,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1195,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1196,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1197,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1198,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1199,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1200,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1201,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1202,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1203,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1204,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1205,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1206,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1207,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1208,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1209,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1210,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1211,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1212,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1213,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1214,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1215,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1216,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1217,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1218,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1219,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1220,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1221,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1222,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1223,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1224,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1225,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1226,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1227,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1228,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1229,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1230,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1231,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1232,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1233,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1234,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1235,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1236,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1237,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1238,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1239,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1240,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1241,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1242,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1243,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1244,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1245,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1246,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1247,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1248,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1249,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1250,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1251,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1252,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1253,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1254,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1255,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1256,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1257,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1258,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1259,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1260,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1261,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1262,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1263,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1264,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1265,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1266,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1267,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1268,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1269,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1270,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1271,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1272,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1273,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1274,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1275,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1276,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1277,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1278,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1279,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1280,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1281,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1282,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1283,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1284,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1285,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1286,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1287,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1288,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1289,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1290,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1291,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1292,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1293,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1294,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1295,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1296,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1297,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1298,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1299,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1300,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1301,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1302,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1303,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1304,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1305,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1306,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1307,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1308,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1309,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1310,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1311,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1312,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1313,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1314,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1315,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1316,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1317,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1318,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1319,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1320,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1321,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1322,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1323,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1324,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1325,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1326,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1327,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1328,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1329,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1330,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1331,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1332,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1333,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1334,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1335,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1336,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1337,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1338,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1339,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1340,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1341,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1342,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1343,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1344,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1345,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1346,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1347,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1348,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1349,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1350,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1351,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1352,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1353,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1354,1,1,TRUE,0,NA
1995,BHtokt,BAR1995.SPD,LAHV,Jan Mayen,1995_1355,1,1,TRUE,0,NA
1995,BSS,1995001,LIZY,Anny Kræmer,1995_62,79,237,FALSE,1,Russian EEZ
1995,BSS,1995822,JXSZ,Langvin,1995_46,58,174,TRUE,0,NA
1995,BSS,1995822,JXWX,Varegg,1995_9,61,183,TRUE,0,NA
1995,BSS,1995902,LDGJ,Johan Hjort,1995_29,3,9,TRUE,0,NA
1995,BSS,1995902,LLZG,G.O.Sars,1995_25,3,9,TRUE,0,NA
1995,BSS,1995903,LDGJ,Johan Hjort,1995_39,67,201,FALSE,1,Russian EEZ
1995,BSS,1995903,LHUW,Michael Sars,1995_33,93,279,FALSE,1,Russian EEZ
1995,CoastalS,1995111,LHUW,Michael Sars,1995_42,127,381,TRUE,0,NA
1995,CoastalS,1995211,LDGJ,Johan Hjort,1995_28,80,240,TRUE,0,NA
1995,Other,1995001,JXMG,Kongsfjord,1995_173,68,204,TRUE,0,NA
1995,Other,1995004,LLZG,G.O.Sars,1995_18,1,3,TRUE,0,NA
1995,Other,1995005,LLZG,G.O.Sars,1995_185,32,96,TRUE,0,NA
1995,Other,1995842,LJIT,Håkon Mosby,1995_3,2,6,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1001,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1002,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1003,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1004,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1005,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1006,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1007,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1008,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1009,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1010,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1011,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1012,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1013,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1014,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1015,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1016,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1017,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1018,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1019,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1020,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1021,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1022,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1023,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1024,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1025,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1026,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1027,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1028,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1029,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1030,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1031,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1032,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1033,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1034,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1035,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1036,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1037,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1038,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1039,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1040,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1041,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1042,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1043,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1044,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1045,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1046,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1047,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1048,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1049,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1050,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1051,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1052,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1053,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1054,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1055,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1056,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1057,1,1,TRUE,0,NA
1995,Svalbardtokt,SVA1995.SPD,LAHV,Jan Mayen,1995_1058,1,1,TRUE,0,NA
